1,0,0,0,0,76,8,4,0,0,5,5
0,0,0,0,1,74,8,4,0,0,5,7
0,0,0,0,1,72,0,0,0,0,5,3
1,0,0,0,0,70,0,0,0,0,6,3
1,0,0,0,0,68,0,0,0,0,6,3
0,0,0,1,0,66,0,0,0,0,6,6
0,0,0,1,0,64,4,0,1,0,5,6
0,0,0,1,0,62,8,0,2,0,4,5
1,0,0,0,0,60,8,0,2,1,4,5
1,0,0,0,0,58,8,0,2,2,4,5
0,0,0,0,1,56,8,0,2,2,4,7
0,0,0,0,1,54,0,0,0,2,4,4
1,0,0,0,0,52,0,0,0,2,4,4
1,0,0,0,0,50,0,0,0,2,4,4
0,1,0,0,0,48,0,0,0,2,4,6
0,1,0,0,0,46,2,1,0,1,4,6
0,1,0,0,0,44,4,2,0,0,4,3
1,0,0,0,0,42,4,2,0,0,4,3
0,0,0,1,0,40,4,2,0,0,4,6
0,0,0,1,0,38,8,2,1,0,3,5
1,0,0,0,0,36,8,2,1,1,3,5
1,0,0,0,0,34,8,2,1,1,3,5
0,0,0,0,1,32,8,2,1,1,3,7
0,0,0,0,1,30,0,0,0,1,3,4
1,0,0,0,0,28,0,0,0,1,3,4
1,0,0,0,0,26,0,0,0,1,3,4
0,1,0,0,0,24,0,0,0,1,3,6
0,1,0,0,0,22,2,1,0,0,3,3
1,0,0,0,0,20,2,1,0,0,3,3
0,0,0,1,0,18,2,1,0,0,3,6
0,0,0,1,0,16,6,1,1,0,2,6
0,0,0,1,0,14,10,1,2,0,1,5
1,0,0,0,0,12,10,1,2,0,1,5
1,0,0,0,0,10,10,1,2,0,1,2
1,0,0,0,0,8,10,1,2,0,1,2
1,0,0,0,0,6,10,1,2,0,1,2
0,0,1,0,0,4,10,1,2,0,1,0
0,0,1,0,0,13,10,1,2,1,1,0
0,0,1,0,0,22,10,1,2,1,1,0
0,0,1,0,0,31,10,1,2,1,1,0
0,0,1,0,0,40,10,1,2,1,1,0
0,0,1,0,0,49,10,1,2,1,1,0
0,0,1,0,0,58,10,1,2,1,1,0
0,0,1,0,0,67,10,1,2,1,1,0
0,0,1,0,0,76,10,1,2,1,1,0
0,0,1,0,0,85,10,1,2,1,1,0
0,0,1,0,0,94,10,1,2,1,1,0
0,0,1,0,0,100,10,1,2,2,1,5
1,0,0,0,0,98,10,1,2,3,1,5
0,0,0,0,1,96,10,1,2,3,1,7
0,0,0,0,1,94,0,0,0,3,2,4
1,0,0,0,0,92,0,0,0,3,2,4
1,0,0,0,0,90,0,0,0,3,2,4
0,1,0,0,0,88,0,0,0,3,2,6
0,1,0,0,0,86,2,1,0,2,2,6
0,1,0,0,0,84,4,2,0,1,2,6
0,1,0,0,0,82,6,3,0,0,2,3
1,0,0,0,0,80,6,3,0,0,2,3
0,0,0,1,0,78,6,3,0,0,2,6
0,0,0,1,0,76,10,3,1,1,2,5
1,0,0,0,0,74,10,3,1,1,2,5
1,0,0,0,0,72,10,3,1,1,2,5
0,0,0,0,1,70,10,3,1,2,2,7
0,0,0,0,1,68,0,0,0,2,2,4
1,0,0,0,0,66,0,0,0,3,2,4
1,0,0,0,0,64,0,0,0,3,2,4
0,1,0,0,0,62,0,0,0,3,2,6
0,1,0,0,0,60,2,1,0,2,2,6
0,1,0,0,0,58,4,2,0,1,2,6
0,1,0,0,0,56,6,3,0,0,2,3
1,0,0,0,0,54,6,3,0,0,2,3
0,0,0,1,0,52,6,3,0,0,2,6
0,0,0,1,0,50,10,3,1,0,1,5
1,0,0,0,0,48,10,3,1,0,1,5
1,0,0,0,0,46,10,3,1,0,1,5
0,0,0,0,1,44,10,3,1,0,1,7
0,0,0,0,1,42,0,0,0,0,1,1
0,0,0,0,1,41,0,0,0,0,1,1
0,0,0,0,1,40,0,0,0,0,1,1
0,0,0,0,1,39,0,0,0,1,1,4
1,0,0,0,0,37,0,0,0,2,1,4
1,0,0,0,0,35,0,0,0,3,1,4
0,1,0,0,0,33,0,0,0,3,1,6
0,1,0,0,0,31,2,1,0,2,1,6
0,1,0,0,0,29,4,2,0,1,1,6
0,1,0,0,0,27,6,3,0,0,1,1
0,1,0,0,0,26,6,3,0,1,1,6
0,1,0,0,0,24,8,4,0,0,1,5
1,0,0,0,0,22,8,4,0,0,1,5
1,0,0,0,0,20,8,4,0,0,1,5
0,0,0,0,1,18,8,4,0,0,1,7
0,0,0,0,1,16,0,0,0,0,1,1
0,0,0,0,1,15,0,0,0,0,1,1
0,0,0,0,1,14,0,0,0,1,1,4
1,0,0,0,0,12,0,0,0,1,1,4
1,0,0,0,0,10,0,0,0,1,1,2
1,0,0,0,0,8,0,0,0,1,1,2
1,0,0,0,0,6,0,0,0,1,1,2
1,0,0,0,0,4,0,0,0,1,1,2
0,0,1,0,0,2,0,0,0,1,1,0
0,0,1,0,0,11,0,0,0,2,1,0
0,0,1,0,0,20,0,0,0,2,1,0
0,0,1,0,0,29,0,0,0,2,1,0
0,0,1,0,0,38,0,0,0,2,1,0
0,0,1,0,0,47,0,0,0,2,1,0
0,0,1,0,0,56,0,0,0,3,1,0
0,0,1,0,0,65,0,0,0,3,1,0
0,0,1,0,0,74,0,0,0,4,1,0
0,0,1,0,0,83,0,0,0,4,1,0
0,0,1,0,0,92,0,0,0,4,1,0
0,0,1,0,0,100,0,0,0,4,1,4
1,0,0,0,0,98,0,0,0,4,1,4
1,0,0,0,0,96,0,0,0,5,1,4
1,0,0,0,0,94,0,0,0,5,1,4
1,0,0,0,0,92,0,0,0,5,1,4
0,1,0,0,0,90,0,0,0,5,1,6
0,1,0,0,0,88,2,1,0,4,1,6
0,1,0,0,0,86,4,2,0,3,1,6
1,0,0,0,0,100,0,0,0,0,0,1
1,0,0,0,0,99,0,0,0,0,0,1
1,0,0,0,0,98,0,0,0,1,1,4
0,1,0,0,0,96,0,0,0,1,1,6
0,1,0,0,0,94,2,1,0,0,1,1
0,1,0,0,0,93,2,1,0,0,1,1
0,1,0,0,0,92,2,1,0,0,1,1
0,1,0,0,0,91,2,1,0,0,1,1
0,1,0,0,0,90,2,1,0,0,1,1
0,1,0,0,0,89,2,1,0,0,1,1
0,1,0,0,0,88,2,1,0,0,1,1
0,1,0,0,0,87,2,1,0,1,2,6
0,1,0,0,0,85,4,2,0,0,2,3
1,0,0,0,0,83,4,2,0,0,2,3
0,0,0,1,0,81,4,2,0,0,2,6
0,0,0,1,0,79,8,2,1,1,1,5
1,0,0,0,0,77,8,2,1,1,1,5
1,0,0,0,0,75,8,2,1,1,1,5
0,0,0,0,1,73,8,2,1,1,1,7
0,0,0,0,1,71,0,0,0,1,1,4
1,0,0,0,0,69,0,0,0,1,1,4
1,0,0,0,0,67,0,0,0,1,1,4
0,1,0,0,0,65,0,0,0,1,1,6
0,1,0,0,0,63,2,1,0,0,1,1
0,1,0,0,0,62,2,1,0,0,1,1
0,1,0,0,0,61,2,1,0,0,1,1
0,1,0,0,0,60,2,1,0,0,1,1
0,1,0,0,0,59,2,1,0,0,1,1
0,1,0,0,0,58,2,1,0,0,1,1
0,1,0,0,0,57,2,1,0,0,1,1
0,1,0,0,0,56,2,1,0,0,1,1
0,1,0,0,0,55,2,1,0,0,1,1
0,1,0,0,0,54,2,1,0,0,1,1
0,1,0,0,0,53,2,1,0,0,1,1
0,1,0,0,0,52,2,1,0,0,1,1
0,1,0,0,0,51,2,1,0,0,1,1
0,1,0,0,0,50,2,1,0,0,1,1
0,1,0,0,0,49,2,1,0,0,1,1
0,1,0,0,0,48,2,1,0,0,1,1
0,1,0,0,0,47,2,1,0,0,1,1
0,1,0,0,0,46,2,1,0,0,1,1
0,1,0,0,0,45,2,1,0,1,1,6
0,1,0,0,0,43,4,2,0,0,1,1
0,1,0,0,0,42,4,2,0,0,1,1
0,1,0,0,0,41,4,2,0,1,1,6
0,1,0,0,0,39,6,3,0,0,1,1
0,1,0,0,0,38,6,3,0,0,1,1
0,1,0,0,0,37,6,3,0,0,1,1
0,1,0,0,0,36,6,3,0,0,1,1
0,1,0,0,0,35,6,3,0,0,1,1
0,1,0,0,0,34,6,3,0,0,1,1
0,1,0,0,0,33,6,3,0,0,2,3
1,0,0,0,0,31,6,3,0,0,2,3
0,0,0,1,0,29,6,3,0,0,2,6
0,0,0,1,0,27,10,3,1,0,2,5
1,0,0,0,0,25,10,3,1,0,3,5
1,0,0,0,0,23,10,3,1,0,3,5
0,0,0,0,1,21,10,3,1,0,3,7
0,0,0,0,1,19,0,0,0,1,3,4
1,0,0,0,0,17,0,0,0,1,3,4
1,0,0,0,0,15,0,0,0,1,4,4
0,1,0,0,0,13,0,0,0,1,4,6
0,1,0,0,0,11,2,1,0,0,4,3
1,0,0,0,0,9,2,1,0,0,5,2
0,0,0,1,0,7,2,1,0,0,5,2
1,0,0,0,0,5,2,1,0,0,5,2
1,0,0,0,0,3,2,1,0,0,5,2
0,0,1,0,0,1,2,1,0,0,5,0
0,0,1,0,0,10,2,1,0,0,5,0
0,0,1,0,0,19,2,1,0,0,5,0
0,0,1,0,0,28,2,1,0,0,5,0
0,0,1,0,0,37,2,1,0,0,5,0
0,0,1,0,0,46,2,1,0,0,5,0
0,0,1,0,0,55,2,1,0,0,5,0
0,0,1,0,0,64,2,1,0,0,5,0
0,0,1,0,0,73,2,1,0,0,6,0
0,0,1,0,0,82,2,1,0,1,6,0
0,0,1,0,0,91,2,1,0,1,7,0
0,0,1,0,0,100,2,1,0,1,7,4
1,0,0,0,0,98,2,1,0,1,7,4
1,0,0,0,0,96,2,1,0,1,7,4
1,0,0,0,0,94,2,1,0,1,7,4
1,0,0,0,0,92,2,1,0,1,7,4
0,1,0,0,0,90,2,1,0,1,7,6
0,1,0,0,0,88,4,2,0,0,7,3
1,0,0,0,0,86,4,2,0,0,7,3
0,0,0,1,0,84,4,2,0,1,8,6
0,0,0,1,0,82,8,2,1,2,7,5
1,0,0,0,0,80,8,2,1,2,7,5
1,0,0,0,0,78,8,2,1,2,7,5
0,0,0,0,1,76,8,2,1,2,7,7
0,0,0,0,1,74,0,0,0,2,7,4
1,0,0,0,0,72,0,0,0,2,7,4
1,0,0,0,0,70,0,0,0,2,7,4
0,1,0,0,0,68,0,0,0,2,7,6
0,1,0,0,0,66,2,1,0,1,7,6
0,1,0,0,0,64,4,2,0,1,7,6
0,1,0,0,0,62,6,3,0,0,7,3
1,0,0,0,0,60,6,3,0,1,7,4
0,1,0,0,0,58,6,3,0,1,7,6
0,1,0,0,0,56,8,4,0,0,7,5
1,0,0,0,0,54,8,4,0,0,7,5
1,0,0,0,0,52,8,4,0,0,7,5
0,0,0,0,1,50,8,4,0,0,8,7
0,0,0,0,1,48,0,0,0,0,8,3
1,0,0,0,0,46,0,0,0,0,8,3
1,0,0,0,0,44,0,0,0,0,9,3
0,0,0,1,0,42,0,0,0,0,9,6
0,0,0,1,0,40,4,0,1,0,8,6
0,0,0,1,0,38,8,0,2,0,7,5
1,0,0,0,0,36,8,0,2,0,7,5
1,0,0,0,0,34,8,0,2,0,7,5
0,0,0,0,1,32,8,0,2,0,7,7
0,0,0,0,1,30,0,0,0,0,7,3
1,0,0,0,0,28,0,0,0,0,7,3
1,0,0,0,0,26,0,0,0,0,7,3
0,0,0,1,0,24,0,0,0,0,7,6
0,0,0,1,0,22,4,0,1,0,6,6
0,0,0,1,0,20,8,0,2,1,5,5
1,0,0,0,0,18,8,0,2,1,5,5
1,0,0,0,0,16,8,0,2,1,5,5
0,0,0,0,1,14,8,0,2,1,5,7
0,0,0,0,1,12,0,0,0,1,5,4
1,0,0,0,0,10,0,0,0,1,5,2
1,0,0,0,0,8,0,0,0,1,5,2
1,0,0,0,0,6,0,0,0,1,5,2
0,0,1,0,0,4,0,0,0,1,5,0
0,0,1,0,0,13,0,0,0,1,5,0
0,0,1,0,0,22,0,0,0,1,5,0
0,0,1,0,0,31,0,0,0,1,5,0
0,0,1,0,0,40,0,0,0,2,5,0
0,0,1,0,0,49,0,0,0,2,5,0
0,0,1,0,0,58,0,0,0,2,5,0
0,0,1,0,0,67,0,0,0,3,5,0
0,0,1,0,0,76,0,0,0,3,5,0
0,0,1,0,0,85,0,0,0,3,5,0
0,0,1,0,0,94,0,0,0,3,5,0
0,0,1,0,0,100,0,0,0,3,5,4
1,0,0,0,0,98,0,0,0,3,5,4
1,0,0,0,0,96,0,0,0,3,5,4
1,0,0,0,0,94,0,0,0,3,5,4
1,0,0,0,0,92,0,0,0,3,5,4
0,1,0,0,0,90,0,0,0,3,5,6
0,1,0,0,0,88,2,1,0,2,5,6
0,1,0,0,0,86,4,2,0,1,5,6
0,1,0,0,0,84,6,3,0,0,5,3
1,0,0,0,0,82,6,3,0,0,5,3
0,0,0,1,0,80,6,3,0,1,5,6
0,0,0,1,0,78,10,3,1,1,4,5
1,0,0,0,0,76,10,3,1,1,4,5
1,0,0,0,0,74,10,3,1,1,4,5
0,0,0,0,1,72,10,3,1,1,4,7
0,0,0,0,1,70,0,0,0,1,4,4
1,0,0,0,0,68,0,0,0,1,4,4
1,0,0,0,0,66,0,0,0,1,4,4
0,1,0,0,0,64,0,0,0,1,4,6
0,1,0,0,0,62,2,1,0,0,4,3
1,0,0,0,0,60,2,1,0,0,4,3
0,0,0,1,0,58,2,1,0,0,4,6
0,0,0,1,0,56,6,1,1,0,4,6
0,0,0,1,0,54,10,1,2,0,3,5
1,0,0,0,0,52,10,1,2,0,3,5
1,0,0,0,0,50,10,1,2,0,4,5
0,0,0,0,1,48,10,1,2,0,4,7
0,0,0,0,1,46,0,0,0,0,4,3
1,0,0,0,0,44,0,0,0,0,4,3
1,0,0,0,0,42,0,0,0,0,4,3
0,0,0,1,0,40,0,0,0,0,4,6
0,0,0,1,0,38,4,0,1,0,3,6
0,0,0,1,0,36,8,0,2,0,2,5
1,0,0,0,0,34,8,0,2,0,2,5
1,0,0,0,0,32,8,0,2,0,2,5
0,0,0,0,1,30,8,0,2,0,2,7
0,0,0,0,1,28,0,0,0,1,2,4
1,0,0,0,0,26,0,0,0,1,2,4
1,0,0,0,0,24,0,0,0,1,2,4
0,1,0,0,0,22,0,0,0,1,2,6
0,1,0,0,0,20,2,1,0,0,2,3
1,0,0,0,0,18,2,1,0,1,2,4
0,1,0,0,0,16,2,1,0,1,2,6
0,1,0,0,0,14,4,2,0,0,2,3
1,0,0,0,0,12,4,2,0,0,2,3
0,0,0,1,0,10,4,2,0,0,2,2
